lncRNA	disease	label
LINC01133	DOID:11830	0
LINC01133	DOID:8692	0
LINC01133	DOID:9351	0
LINC01133	DOID:1793	1
LINC01133	DOID:5223	0
LINC01133	DOID:331	0
LINC01133	DOID:12205	0
LINC01133	DOID:768	0
LINC01133	DOID:8893	0
LINC01133	DOID:3571	0
LINC01133	DOID:0060060	0
LINC01133	DOID:4914	0
LINC01133	DOID:90	0
LINC01133	DOID:11054	0
LINC01133	DOID:305	0
LINC01133	DOID:3121	0
LINC01133	DOID:2671	0
LINC01133	DOID:8584	0
LINC01133	DOID:5520	0
LINC01133	DOID:6713	0
LINC01133	DOID:1289	0
LINC01133	DOID:263	0
LINC01133	DOID:8533	0
LINC01133	DOID:4866	0
LINC01133	DOID:9253	0
LINC01133	DOID:1324	0
LINC01133	DOID:5603	0
LINC01133	DOID:2994	0
LINC01133	DOID:8997	0
LINC01133	DOID:1781	0
LINC01133	DOID:585	0
LINC01133	DOID:3083	0
LINC01133	DOID:3908	1
LINC01133	DOID:10283	0
LINC01133	DOID:784	0
LINC01133	DOID:9256	1
LINC01133	DOID:1115	0
LINC01133	DOID:10534	1
LINC01133	DOID:12930	0
LINC01133	DOID:2394	0
LINC01133	DOID:1540	0
LINC01133	DOID:1785	0
LINC01133	DOID:687	0
LINC01133	DOID:9352	0
LINC01133	DOID:3744	1
LINC01133	DOID:2841	0
LINC01133	DOID:0080208	0
LUNAR1	DOID:8649	0
LUNAR1	DOID:557	0
LUNAR1	DOID:3355	0
LUNAR1	DOID:9074	0
LUNAR1	DOID:8398	0
LUNAR1	DOID:11934	0
LUNAR1	DOID:707	0
LUNAR1	DOID:12449	0
LUNAR1	DOID:4074	0
LUNAR1	DOID:0050589	0
LUNAR1	DOID:13641	0
LUNAR1	DOID:0080001	0
LUNAR1	DOID:5419	0
LUNAR1	DOID:3962	0
LUNAR1	DOID:1993	0
LUNAR1	DOID:14250	0
LUNAR1	DOID:14004	0
LUNAR1	DOID:863	0
LUNAR1	DOID:11983	0
LUNAR1	DOID:11337	0
LUNAR1	DOID:1612	1
LUNAR1	DOID:7148	0
LUNAR1	DOID:1996	0
LUNAR1	DOID:635	0
LUNAR1	DOID:2129	0
LUNAR1	DOID:10591	0
LUNAR1	DOID:289	0
LUNAR1	DOID:3119	0
LUNAR1	DOID:684	0
LUNAR1	DOID:13378	0
LUNAR1	DOID:1686	0
LUNAR1	DOID:62	0
LUNAR1	DOID:9538	0
LUNAR1	DOID:114	0
LUNAR1	DOID:9970	0
LUNAR1	DOID:0060108	0
LUNAR1	DOID:8466	0
LUNAR1	DOID:4971	0
LUNAR1	DOID:2378	0
LUNAR1	DOID:769	0
LUNAR1	DOID:1909	0
LUNAR1	DOID:2870	0
LUNAR1	DOID:1883	0
LUNAR1	DOID:3369	0
LUNAR1	DOID:2316	0
LUNAR1	DOID:417	0
LUNAR1	DOID:1749	0
LUNAR1	DOID:9744	0
LUNAR1	DOID:409	0
LUNAR1	DOID:13922	0
LUNAR1	DOID:8947	0
LUNAR1	DOID:3973	0
LUNAR1	DOID:0050902	0
LUNAR1	DOID:4362	0
LUNAR1	DOID:4085	0
LUNAR1	DOID:5082	0
LUNAR1	DOID:11612	0
LUNAR1	DOID:10763	0
LUNAR1	DOID:418	0
LUNAR1	DOID:3371	0
LUNAR1	DOID:0080522	0
LUNAR1	DOID:4947	0
LUNAR1	DOID:0060250	0
LUNAR1	DOID:3070	0
LUNAR1	DOID:5517	0
LUNAR1	DOID:3247	0
LUNAR1	DOID:13001	0
LUNAR1	DOID:255	0
LUNAR1	DOID:7575	0
LUNAR1	DOID:8577	0
LUNAR1	DOID:3328	0
LUNAR1	DOID:3594	0
LUNAR1	DOID:0080638	0
LUNAR1	DOID:3717	0
LUNAR1	DOID:6432	0
LUNAR1	DOID:4450	0
LUNAR1	DOID:5844	0
LUNAR1	DOID:1936	0
LUNAR1	DOID:1596	0
LUNAR1	DOID:4195	0
LUNAR1	DOID:1932	0
LUNAR1	DOID:1240	0
LUNAR1	DOID:3565	0
LUNAR1	DOID:0002116	0
LUNAR1	DOID:9719	0
LUNAR1	DOID:1107	0
LUNAR1	DOID:824	0
LUNAR1	DOID:234	0
LUNAR1	DOID:9408	0
LUNAR1	DOID:11476	0
LUNAR1	DOID:7693	0
LUNAR1	DOID:2998	0
LUNAR1	DOID:332	0
LUNAR1	DOID:1380	0
LUNAR1	DOID:3302	0
LUNAR1	DOID:5041	0
LUNAR1	DOID:1319	0
LUNAR1	DOID:3347	0
LUNAR1	DOID:4905	0
LUNAR1	DOID:12894	0
LUNAR1	DOID:6039	0
LUNAR1	DOID:0060058	0
LUNAR1	DOID:3907	0
LUNAR1	DOID:3068	0
LUNAR1	DOID:2101	0
LUNAR1	DOID:10941	0
LUNAR1	DOID:9255	0
LUNAR1	DOID:11830	0
LUNAR1	DOID:8692	0
LUNAR1	DOID:9351	0
LUNAR1	DOID:1793	0
LUNAR1	DOID:5223	0
LUNAR1	DOID:331	0
LUNAR1	DOID:12205	0
LUNAR1	DOID:768	0
LUNAR1	DOID:8893	0
LUNAR1	DOID:3571	0
LUNAR1	DOID:0060060	0
LUNAR1	DOID:4914	0
LUNAR1	DOID:90	0
LUNAR1	DOID:11054	0
LUNAR1	DOID:305	0
LUNAR1	DOID:3121	0
LUNAR1	DOID:2671	0
LUNAR1	DOID:8584	0
LUNAR1	DOID:5520	0
LUNAR1	DOID:6713	0
LUNAR1	DOID:1289	0
LUNAR1	DOID:263	0
LUNAR1	DOID:8533	0
LUNAR1	DOID:4866	0
LUNAR1	DOID:9253	0
LUNAR1	DOID:1324	0
LUNAR1	DOID:5603	1
LUNAR1	DOID:2994	0
LUNAR1	DOID:8997	0
LUNAR1	DOID:1781	0
LUNAR1	DOID:585	0
LUNAR1	DOID:3083	0
LUNAR1	DOID:3908	0
LUNAR1	DOID:10283	0
LUNAR1	DOID:784	0
LUNAR1	DOID:9256	1
LUNAR1	DOID:1115	0
LUNAR1	DOID:10534	0
LUNAR1	DOID:12930	0
LUNAR1	DOID:2394	0
LUNAR1	DOID:1540	0
LUNAR1	DOID:1785	0
LUNAR1	DOID:687	0
LUNAR1	DOID:9352	0
LUNAR1	DOID:3744	0
LUNAR1	DOID:2841	0
LUNAR1	DOID:0080208	0
SNHG14	DOID:8649	0
SNHG14	DOID:557	0
SNHG14	DOID:3355	0
SNHG14	DOID:9074	0
SNHG14	DOID:8398	0
SNHG14	DOID:11934	0
SNHG14	DOID:707	0
SNHG14	DOID:12449	0
SNHG14	DOID:4074	0
SNHG14	DOID:0050589	0
SNHG14	DOID:13641	0
SNHG14	DOID:0080001	0
SNHG14	DOID:5419	0
SNHG14	DOID:3962	0
SNHG14	DOID:1993	0
SNHG14	DOID:14250	0
SNHG14	DOID:14004	0
SNHG14	DOID:863	0
SNHG14	DOID:11983	1
SNHG14	DOID:11337	0
SNHG14	DOID:1612	1
SNHG14	DOID:7148	0
SNHG14	DOID:1996	0
SNHG14	DOID:635	0
SNHG14	DOID:2129	0
SNHG14	DOID:10591	0
SNHG14	DOID:289	0
SNHG14	DOID:3119	0
SNHG14	DOID:684	1
SNHG14	DOID:13378	0
SNHG14	DOID:1686	0
SNHG14	DOID:62	0
SNHG14	DOID:9538	0
SNHG14	DOID:114	0
SNHG14	DOID:9970	0
SNHG14	DOID:0060108	0
SNHG14	DOID:8466	0
SNHG14	DOID:4971	0
SNHG14	DOID:2378	0
SNHG14	DOID:769	0
SNHG14	DOID:1909	0
SNHG14	DOID:2870	0
SNHG14	DOID:1883	0
SNHG14	DOID:3369	0
SNHG14	DOID:2316	0
SNHG14	DOID:417	0
SNHG14	DOID:1749	0
SNHG14	DOID:9744	0
SNHG14	DOID:409	0
SNHG14	DOID:13922	0
SNHG14	DOID:8947	0
SNHG14	DOID:3973	0
SNHG14	DOID:0050902	0
SNHG14	DOID:4362	1
SNHG14	DOID:4085	0
SNHG14	DOID:5082	0
SNHG14	DOID:11612	0
SNHG14	DOID:10763	0
SNHG14	DOID:418	0
SNHG14	DOID:3371	0
SNHG14	DOID:0080522	0
SNHG14	DOID:4947	0
SNHG14	DOID:0060250	0
SNHG14	DOID:3070	1
SNHG14	DOID:5517	0
SNHG14	DOID:3247	0
SNHG14	DOID:13001	0
SNHG14	DOID:255	0
SNHG14	DOID:7575	0
SNHG14	DOID:8577	0
SNHG14	DOID:3328	0
SNHG14	DOID:3594	0
SNHG14	DOID:0080638	0
SNHG14	DOID:3717	0
SNHG14	DOID:6432	0
SNHG14	DOID:4450	0
SNHG14	DOID:5844	0
SNHG14	DOID:1936	0
SNHG14	DOID:1596	0
SNHG14	DOID:4195	0
SNHG14	DOID:1932	1
SNHG14	DOID:1240	0
SNHG14	DOID:3565	0
SNHG14	DOID:0002116	0
SNHG14	DOID:9719	0
SNHG14	DOID:1107	0
SNHG14	DOID:824	0
SNHG14	DOID:234	0
SNHG14	DOID:9408	0
SNHG14	DOID:11476	0
SNHG14	DOID:7693	0
SNHG14	DOID:2998	0
SNHG14	DOID:332	0
SNHG14	DOID:1380	0
SNHG14	DOID:3302	0
SNHG14	DOID:5041	0
SNHG14	DOID:1319	0
SNHG14	DOID:3347	0
SNHG14	DOID:4905	0
SNHG14	DOID:12894	0
SNHG14	DOID:6039	0
SNHG14	DOID:0060058	0
SNHG14	DOID:3907	0
SNHG14	DOID:3068	0
SNHG14	DOID:2101	0
SNHG14	DOID:10941	0
SNHG14	DOID:9255	0
SNHG14	DOID:11830	0
SNHG14	DOID:8692	0
SNHG14	DOID:9351	0
SNHG14	DOID:1793	1
SNHG14	DOID:5223	0
SNHG14	DOID:331	0
SNHG14	DOID:12205	0
SNHG14	DOID:768	0
SNHG14	DOID:8893	0
SNHG14	DOID:3571	0
SNHG14	DOID:0060060	0
SNHG14	DOID:4914	0
SNHG14	DOID:90	0
SNHG14	DOID:11054	0
SNHG14	DOID:305	0
SNHG14	DOID:3121	0
SNHG14	DOID:2671	0
SNHG14	DOID:8584	0
SNHG14	DOID:5520	0
SNHG14	DOID:6713	0
SNHG14	DOID:1289	0
SNHG14	DOID:263	0
SNHG14	DOID:8533	0
SNHG14	DOID:4866	0
SNHG14	DOID:9253	0
SNHG14	DOID:1324	0
SNHG14	DOID:5603	0
SNHG14	DOID:2994	0
SNHG14	DOID:8997	0
SNHG14	DOID:1781	0
SNHG14	DOID:585	0
SNHG14	DOID:3083	0
SNHG14	DOID:3908	1
SNHG14	DOID:10283	1
SNHG14	DOID:784	0
SNHG14	DOID:9256	1
SNHG14	DOID:1115	0
SNHG14	DOID:10534	1
SNHG14	DOID:12930	0
SNHG14	DOID:2394	1
SNHG14	DOID:1540	0
SNHG14	DOID:1785	0
SNHG14	DOID:687	0
SNHG14	DOID:9352	0
SNHG14	DOID:3744	0
SNHG14	DOID:2841	0
SNHG14	DOID:0080208	0
CCAT6	DOID:8649	0
CCAT6	DOID:557	0
CCAT6	DOID:3355	0
CCAT6	DOID:9074	0
CCAT6	DOID:8398	0
CCAT6	DOID:11934	0
CCAT6	DOID:707	0
CCAT6	DOID:12449	0
CCAT6	DOID:4074	0
CCAT6	DOID:0050589	0
CCAT6	DOID:13641	0
CCAT6	DOID:0080001	0
CCAT6	DOID:5419	0
CCAT6	DOID:3962	0
CCAT6	DOID:1993	0
CCAT6	DOID:14250	0
CCAT6	DOID:14004	0
CCAT6	DOID:863	0
CCAT6	DOID:11983	0
CCAT6	DOID:11337	0
CCAT6	DOID:1612	0
CCAT6	DOID:7148	0
CCAT6	DOID:1996	0
CCAT6	DOID:635	0
CCAT6	DOID:2129	0
CCAT6	DOID:10591	0
CCAT6	DOID:289	0
CCAT6	DOID:3119	0
CCAT6	DOID:684	0
CCAT6	DOID:13378	0
CCAT6	DOID:1686	0
CCAT6	DOID:62	0
CCAT6	DOID:9538	0
CCAT6	DOID:114	0
CCAT6	DOID:9970	0
CCAT6	DOID:0060108	0
CCAT6	DOID:8466	0
CCAT6	DOID:4971	0
CCAT6	DOID:2378	0
CCAT6	DOID:769	0
CCAT6	DOID:1909	0
CCAT6	DOID:2870	0
CCAT6	DOID:1883	0
CCAT6	DOID:3369	0
CCAT6	DOID:2316	0
CCAT6	DOID:417	0
CCAT6	DOID:1749	0
CCAT6	DOID:9744	0
CCAT6	DOID:409	0
CCAT6	DOID:13922	0
CCAT6	DOID:8947	0
CCAT6	DOID:3973	0
CCAT6	DOID:0050902	0
CCAT6	DOID:4362	0
CCAT6	DOID:4085	0
CCAT6	DOID:5082	0
CCAT6	DOID:11612	0
CCAT6	DOID:10763	0
CCAT6	DOID:418	0
CCAT6	DOID:3371	0
CCAT6	DOID:0080522	0
CCAT6	DOID:4947	0
CCAT6	DOID:0060250	0
CCAT6	DOID:3070	0
CCAT6	DOID:5517	0
CCAT6	DOID:3247	0
CCAT6	DOID:13001	0
CCAT6	DOID:255	0
CCAT6	DOID:7575	0
CCAT6	DOID:8577	0
CCAT6	DOID:3328	0
CCAT6	DOID:3594	0
CCAT6	DOID:0080638	0
CCAT6	DOID:3717	0
CCAT6	DOID:6432	0
CCAT6	DOID:4450	0
CCAT6	DOID:5844	0
CCAT6	DOID:1936	0
CCAT6	DOID:1596	0
CCAT6	DOID:4195	0
CCAT6	DOID:1932	0
CCAT6	DOID:1240	0
CCAT6	DOID:3565	0
CCAT6	DOID:0002116	0
CCAT6	DOID:9719	0
CCAT6	DOID:1107	0
CCAT6	DOID:824	0
CCAT6	DOID:234	0
CCAT6	DOID:9408	0
CCAT6	DOID:11476	0
CCAT6	DOID:7693	0
CCAT6	DOID:2998	0
CCAT6	DOID:332	0
CCAT6	DOID:1380	0
CCAT6	DOID:3302	0
CCAT6	DOID:5041	0
CCAT6	DOID:1319	0
CCAT6	DOID:3347	0
CCAT6	DOID:4905	0
CCAT6	DOID:12894	0
CCAT6	DOID:6039	0
CCAT6	DOID:0060058	0
CCAT6	DOID:3907	0
CCAT6	DOID:3068	0
CCAT6	DOID:2101	0
CCAT6	DOID:10941	0
CCAT6	DOID:9255	0
CCAT6	DOID:11830	0
CCAT6	DOID:8692	0
CCAT6	DOID:9351	0
CCAT6	DOID:1793	0
CCAT6	DOID:5223	0
CCAT6	DOID:331	0
CCAT6	DOID:12205	0
CCAT6	DOID:768	0
CCAT6	DOID:8893	0
CCAT6	DOID:3571	0
CCAT6	DOID:0060060	0
CCAT6	DOID:4914	0
CCAT6	DOID:90	0
CCAT6	DOID:11054	0
CCAT6	DOID:305	0
CCAT6	DOID:3121	0
CCAT6	DOID:2671	0
CCAT6	DOID:8584	0
CCAT6	DOID:5520	0
CCAT6	DOID:6713	0
CCAT6	DOID:1289	0
CCAT6	DOID:263	0
CCAT6	DOID:8533	0
CCAT6	DOID:4866	0
CCAT6	DOID:9253	0
CCAT6	DOID:1324	0
CCAT6	DOID:5603	0
CCAT6	DOID:2994	0
CCAT6	DOID:8997	0
CCAT6	DOID:1781	0
CCAT6	DOID:585	0
CCAT6	DOID:3083	0
CCAT6	DOID:3908	0
CCAT6	DOID:10283	0
CCAT6	DOID:784	0
CCAT6	DOID:9256	1
CCAT6	DOID:1115	0
CCAT6	DOID:10534	0
CCAT6	DOID:12930	0
CCAT6	DOID:2394	0
CCAT6	DOID:1540	0
CCAT6	DOID:1785	0
CCAT6	DOID:687	0
CCAT6	DOID:9352	0
CCAT6	DOID:3744	0
CCAT6	DOID:2841	0
CCAT6	DOID:0080208	0
HIF1A-AS1	DOID:8649	0
HIF1A-AS1	DOID:557	0
HIF1A-AS1	DOID:3355	0
HIF1A-AS1	DOID:9074	0
HIF1A-AS1	DOID:8398	0
HIF1A-AS1	DOID:11934	0
HIF1A-AS1	DOID:707	0
HIF1A-AS1	DOID:12449	0
HIF1A-AS1	DOID:4074	0
HIF1A-AS1	DOID:0050589	0
HIF1A-AS1	DOID:13641	0
HIF1A-AS1	DOID:0080001	0
HIF1A-AS1	DOID:5419	0
HIF1A-AS1	DOID:3962	0
HIF1A-AS1	DOID:1993	0
HIF1A-AS1	DOID:14250	0
HIF1A-AS1	DOID:14004	1
HIF1A-AS1	DOID:863	0
HIF1A-AS1	DOID:11983	0
HIF1A-AS1	DOID:11337	0
HIF1A-AS1	DOID:1612	0
HIF1A-AS1	DOID:7148	0
HIF1A-AS1	DOID:1996	0
HIF1A-AS1	DOID:635	0
HIF1A-AS1	DOID:2129	0
HIF1A-AS1	DOID:10591	0
HIF1A-AS1	DOID:289	0
HIF1A-AS1	DOID:3119	0
HIF1A-AS1	DOID:684	0
HIF1A-AS1	DOID:13378	0
HIF1A-AS1	DOID:1686	0
HIF1A-AS1	DOID:62	0
HIF1A-AS1	DOID:9538	0
HIF1A-AS1	DOID:114	0
HIF1A-AS1	DOID:9970	0
HIF1A-AS1	DOID:0060108	0
HIF1A-AS1	DOID:8466	0
HIF1A-AS1	DOID:4971	0
HIF1A-AS1	DOID:2378	0
HIF1A-AS1	DOID:769	0
HIF1A-AS1	DOID:1909	0
HIF1A-AS1	DOID:2870	0
HIF1A-AS1	DOID:1883	0
HIF1A-AS1	DOID:3369	0
HIF1A-AS1	DOID:2316	0
HIF1A-AS1	DOID:417	0
HIF1A-AS1	DOID:1749	0
HIF1A-AS1	DOID:9744	0
HIF1A-AS1	DOID:409	0
HIF1A-AS1	DOID:13922	0
HIF1A-AS1	DOID:8947	0
HIF1A-AS1	DOID:3973	0
HIF1A-AS1	DOID:0050902	0
HIF1A-AS1	DOID:4362	0
HIF1A-AS1	DOID:4085	0
HIF1A-AS1	DOID:5082	0
HIF1A-AS1	DOID:11612	0
HIF1A-AS1	DOID:10763	0
HIF1A-AS1	DOID:418	0
HIF1A-AS1	DOID:3371	0
HIF1A-AS1	DOID:0080522	0
HIF1A-AS1	DOID:4947	0
HIF1A-AS1	DOID:0060250	0
HIF1A-AS1	DOID:3070	0
HIF1A-AS1	DOID:5517	0
HIF1A-AS1	DOID:3247	0
HIF1A-AS1	DOID:13001	0
HIF1A-AS1	DOID:255	0
HIF1A-AS1	DOID:7575	0
HIF1A-AS1	DOID:8577	0
HIF1A-AS1	DOID:3328	0
HIF1A-AS1	DOID:3594	0
HIF1A-AS1	DOID:0080638	0
HIF1A-AS1	DOID:3717	0
HIF1A-AS1	DOID:6432	0
HIF1A-AS1	DOID:4450	0
HIF1A-AS1	DOID:5844	0
HIF1A-AS1	DOID:1936	0
HIF1A-AS1	DOID:1596	0
HIF1A-AS1	DOID:4195	0
HIF1A-AS1	DOID:1932	0
HIF1A-AS1	DOID:1240	0
HIF1A-AS1	DOID:3565	0
HIF1A-AS1	DOID:0002116	0
HIF1A-AS1	DOID:9719	0
HIF1A-AS1	DOID:1107	0
HIF1A-AS1	DOID:824	0
HIF1A-AS1	DOID:234	0
HIF1A-AS1	DOID:9408	0
HIF1A-AS1	DOID:11476	0
HIF1A-AS1	DOID:7693	0
HIF1A-AS1	DOID:2998	0
HIF1A-AS1	DOID:332	0
HIF1A-AS1	DOID:1380	0
HIF1A-AS1	DOID:3302	0
HIF1A-AS1	DOID:5041	0
HIF1A-AS1	DOID:1319	0
HIF1A-AS1	DOID:3347	0
HIF1A-AS1	DOID:4905	0
HIF1A-AS1	DOID:12894	0
HIF1A-AS1	DOID:6039	0
HIF1A-AS1	DOID:0060058	0
HIF1A-AS1	DOID:3907	0
HIF1A-AS1	DOID:3068	0
HIF1A-AS1	DOID:2101	0
HIF1A-AS1	DOID:10941	0
HIF1A-AS1	DOID:9255	0
HIF1A-AS1	DOID:11830	0
HIF1A-AS1	DOID:8692	0
HIF1A-AS1	DOID:9351	0
HIF1A-AS1	DOID:1793	0
HIF1A-AS1	DOID:5223	0
HIF1A-AS1	DOID:331	0
HIF1A-AS1	DOID:12205	0
HIF1A-AS1	DOID:768	0
HIF1A-AS1	DOID:8893	0
HIF1A-AS1	DOID:3571	0
HIF1A-AS1	DOID:0060060	0
HIF1A-AS1	DOID:4914	0
HIF1A-AS1	DOID:90	0
HIF1A-AS1	DOID:11054	0
HIF1A-AS1	DOID:305	0
HIF1A-AS1	DOID:3121	0
HIF1A-AS1	DOID:2671	0
HIF1A-AS1	DOID:8584	0
HIF1A-AS1	DOID:5520	0
HIF1A-AS1	DOID:6713	0
HIF1A-AS1	DOID:1289	0
HIF1A-AS1	DOID:263	1
HIF1A-AS1	DOID:8533	0
HIF1A-AS1	DOID:4866	0
HIF1A-AS1	DOID:9253	0
HIF1A-AS1	DOID:1324	0
HIF1A-AS1	DOID:5603	0
HIF1A-AS1	DOID:2994	0
HIF1A-AS1	DOID:8997	0
HIF1A-AS1	DOID:1781	0
HIF1A-AS1	DOID:585	0
HIF1A-AS1	DOID:3083	0
HIF1A-AS1	DOID:3908	1
HIF1A-AS1	DOID:10283	0
HIF1A-AS1	DOID:784	0
HIF1A-AS1	DOID:9256	1
HIF1A-AS1	DOID:1115	0
HIF1A-AS1	DOID:10534	1
HIF1A-AS1	DOID:12930	0
HIF1A-AS1	DOID:2394	0
HIF1A-AS1	DOID:1540	0
HIF1A-AS1	DOID:1785	0
HIF1A-AS1	DOID:687	0
HIF1A-AS1	DOID:9352	0
HIF1A-AS1	DOID:3744	0
HIF1A-AS1	DOID:2841	0
HIF1A-AS1	DOID:0080208	0
FENDRR	DOID:8649	0
FENDRR	DOID:557	0
FENDRR	DOID:3355	0
FENDRR	DOID:9074	0
FENDRR	DOID:8398	0
FENDRR	DOID:11934	0
FENDRR	DOID:707	0
FENDRR	DOID:12449	0
FENDRR	DOID:4074	0
FENDRR	DOID:0050589	0
FENDRR	DOID:13641	0
FENDRR	DOID:0080001	0
FENDRR	DOID:5419	0
FENDRR	DOID:3962	0
FENDRR	DOID:1993	0
FENDRR	DOID:14250	0
FENDRR	DOID:14004	0
FENDRR	DOID:863	0
FENDRR	DOID:11983	0
FENDRR	DOID:11337	0
FENDRR	DOID:1612	1
FENDRR	DOID:7148	0
FENDRR	DOID:1996	0
FENDRR	DOID:635	0
FENDRR	DOID:2129	0
FENDRR	DOID:10591	0
FENDRR	DOID:289	0
FENDRR	DOID:3119	0
FENDRR	DOID:684	1
FENDRR	DOID:13378	0
FENDRR	DOID:1686	0
FENDRR	DOID:62	0
FENDRR	DOID:9538	0
FENDRR	DOID:114	0
FENDRR	DOID:9970	0
FENDRR	DOID:0060108	0
FENDRR	DOID:8466	0
FENDRR	DOID:4971	0
FENDRR	DOID:2378	0
FENDRR	DOID:769	0
FENDRR	DOID:1909	0
FENDRR	DOID:2870	0
FENDRR	DOID:1883	0
FENDRR	DOID:3369	0
FENDRR	DOID:2316	0
FENDRR	DOID:417	0
FENDRR	DOID:1749	0
FENDRR	DOID:9744	0
FENDRR	DOID:409	0
FENDRR	DOID:13922	0
FENDRR	DOID:8947	0
FENDRR	DOID:3973	0
FENDRR	DOID:0050902	0
FENDRR	DOID:4362	0
FENDRR	DOID:4085	0
FENDRR	DOID:5082	0
FENDRR	DOID:11612	0
FENDRR	DOID:10763	0
FENDRR	DOID:418	0
FENDRR	DOID:3371	0
FENDRR	DOID:0080522	0
FENDRR	DOID:4947	0
FENDRR	DOID:0060250	0
FENDRR	DOID:3070	0
FENDRR	DOID:5517	0
FENDRR	DOID:3247	0
FENDRR	DOID:13001	0
FENDRR	DOID:255	0
FENDRR	DOID:7575	0
FENDRR	DOID:8577	0
FENDRR	DOID:3328	0
FENDRR	DOID:3594	0
FENDRR	DOID:0080638	0
FENDRR	DOID:3717	0
FENDRR	DOID:6432	0
FENDRR	DOID:4450	0
FENDRR	DOID:5844	0
FENDRR	DOID:1936	0
FENDRR	DOID:1596	0
FENDRR	DOID:4195	0
FENDRR	DOID:1932	0
FENDRR	DOID:1240	0
FENDRR	DOID:3565	0
FENDRR	DOID:0002116	0
FENDRR	DOID:9719	0
FENDRR	DOID:1107	0
FENDRR	DOID:824	0
FENDRR	DOID:234	0
FENDRR	DOID:9408	0
FENDRR	DOID:11476	0
FENDRR	DOID:7693	0
FENDRR	DOID:2998	0
FENDRR	DOID:332	0
FENDRR	DOID:1380	0
FENDRR	DOID:3302	0
FENDRR	DOID:5041	0
FENDRR	DOID:1319	0
FENDRR	DOID:3347	1
FENDRR	DOID:4905	0
FENDRR	DOID:12894	0
FENDRR	DOID:6039	0
FENDRR	DOID:0060058	0
FENDRR	DOID:3907	0
FENDRR	DOID:3068	0
FENDRR	DOID:2101	0
FENDRR	DOID:10941	0
FENDRR	DOID:9255	0
FENDRR	DOID:11830	0
FENDRR	DOID:8692	0
FENDRR	DOID:9351	0
FENDRR	DOID:1793	0
FENDRR	DOID:5223	0
FENDRR	DOID:331	0
FENDRR	DOID:12205	0
FENDRR	DOID:768	0
FENDRR	DOID:8893	0
FENDRR	DOID:3571	0
FENDRR	DOID:0060060	0
FENDRR	DOID:4914	0
FENDRR	DOID:90	0
FENDRR	DOID:11054	0
FENDRR	DOID:305	0
FENDRR	DOID:3121	1
FENDRR	DOID:2671	0
FENDRR	DOID:8584	0
FENDRR	DOID:5520	0
FENDRR	DOID:6713	0
FENDRR	DOID:1289	0
FENDRR	DOID:263	0
FENDRR	DOID:8533	0
FENDRR	DOID:4866	0
FENDRR	DOID:9253	0
FENDRR	DOID:1324	1
FENDRR	DOID:5603	0
FENDRR	DOID:2994	0
FENDRR	DOID:8997	0
FENDRR	DOID:1781	0
FENDRR	DOID:585	0
FENDRR	DOID:3083	1
FENDRR	DOID:3908	1
FENDRR	DOID:10283	1
FENDRR	DOID:784	0
FENDRR	DOID:9256	1
FENDRR	DOID:1115	0
FENDRR	DOID:10534	1
FENDRR	DOID:12930	0
FENDRR	DOID:2394	0
FENDRR	DOID:1540	0
FENDRR	DOID:1785	0
FENDRR	DOID:687	0
FENDRR	DOID:9352	0
FENDRR	DOID:3744	0
FENDRR	DOID:2841	0
FENDRR	DOID:0080208	0
MIR17HG	DOID:8649	0
MIR17HG	DOID:557	0
MIR17HG	DOID:3355	0
MIR17HG	DOID:9074	0
MIR17HG	DOID:8398	0
MIR17HG	DOID:11934	0
MIR17HG	DOID:707	0
MIR17HG	DOID:12449	0
MIR17HG	DOID:4074	0
MIR17HG	DOID:0050589	0
MIR17HG	DOID:13641	0
MIR17HG	DOID:0080001	0
MIR17HG	DOID:5419	0
MIR17HG	DOID:3962	0
MIR17HG	DOID:1993	0
MIR17HG	DOID:14250	0
MIR17HG	DOID:14004	0
MIR17HG	DOID:863	0
MIR17HG	DOID:11983	0
MIR17HG	DOID:11337	0
MIR17HG	DOID:1612	0
MIR17HG	DOID:7148	0
MIR17HG	DOID:1996	0
MIR17HG	DOID:635	0
MIR17HG	DOID:2129	0
MIR17HG	DOID:10591	0
MIR17HG	DOID:289	0
MIR17HG	DOID:3119	0
MIR17HG	DOID:684	0
MIR17HG	DOID:13378	0
MIR17HG	DOID:1686	0
MIR17HG	DOID:62	0
MIR17HG	DOID:9538	0
MIR17HG	DOID:114	0
MIR17HG	DOID:9970	0
MIR17HG	DOID:0060108	0
MIR17HG	DOID:8466	0
MIR17HG	DOID:4971	0
MIR17HG	DOID:2378	0
MIR17HG	DOID:769	0
MIR17HG	DOID:1909	0
MIR17HG	DOID:2870	0
MIR17HG	DOID:1883	0
MIR17HG	DOID:3369	0
MIR17HG	DOID:2316	0
MIR17HG	DOID:417	0
MIR17HG	DOID:1749	0
MIR17HG	DOID:9744	0
MIR17HG	DOID:409	0
MIR17HG	DOID:13922	0
MIR17HG	DOID:8947	0
MIR17HG	DOID:3973	0
MIR17HG	DOID:0050902	0
MIR17HG	DOID:4362	0
MIR17HG	DOID:4085	0
MIR17HG	DOID:5082	0
MIR17HG	DOID:11612	0
MIR17HG	DOID:10763	0
MIR17HG	DOID:418	0
MIR17HG	DOID:3371	0
MIR17HG	DOID:0080522	0
MIR17HG	DOID:4947	0
MIR17HG	DOID:0060250	0
MIR17HG	DOID:3070	1
MIR17HG	DOID:5517	0
